date;mission;device_type;device_status;hash
280725172301;TMRS;vehicle;unknown;7319d8e24b7733d08624d85657a8d48f81d63b6eda9448adea013d4929422b3a
280725172301;TMRS;spacesuit;excellent;1af9dc80dbabe036d5811db3eb734a2616700e2bf7b6c787cd94989502fb6680
280725172302;TMRS;ship;faulty;241d8889020a97ed3f6267621664ca6d6aed51b91ffd984352ca36b782021203
280725172302;TMRS;vehicle;good;cc39e584ecaf21701600eb0f0b73d34c327a80e39285bf4c96362355b7b2e2bf
280725172302;TMRS;ship;killed;e016276589be91a1f02b40db3e1f712b36a06c7d0eb9e612614fddcc874fc434
280725172302;TMRS;satellite;killed;9c455f5051d338442222b26d213b53dc9470f2d063b9fdbdb2a7bd7e584b60b9
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172301;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172301;UNKN;unknown;unknown;unknown
280725172301;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172302;UNKN;unknown;unknown;unknown
280725172401;CLNM;satellite;killed;80cad8c0c0acd78fbbad7ac47c83cba64241eae6fb79d8ec6918642aac12f46d
280725172401;CLNM;vehicle;excellent;8ead75314c9c02b470fa354cd579125ed718524d9afb06fd2c5381b27540c332
280725172401;CLNM;ship;faulty;00d45c7c7290c677d3df04b2eeb4f5d22c892f6cda91482ac97efe033d4f93c7
280725172401;CLNM;spacesuit;warning;0d947d860726b99b927df17db41f6af3cd825eddbb1ef870f17ec4c6cd840d59
280725172401;CLNM;vehicle;good;abee6ee3bb2e31cbc15ffeb308a6e3b68c6c5af2f0996ca2b82ac4a57fad601a
280725172401;GALXONE;satellite;killed;eb7c4d36b5536f4ffd1903f086feff1c0b3ecaa24d4b41b09fd8e6ecd6106ff8
280725172401;GALXONE;satellite;excellent;a30e6fc3342332995e07b50546afd112aa8370341408d48d83bf9736fd6d0715
280725172401;GALXONE;satellite;unknown;714fe534e57daa9d19d33a564f3a0daf2ac80dd90a4cec5996a190cbc5c237f4
280725172401;ORBONE;spacesuit;warning;f36b262c7c0f0cbd7604dad0d1a8a21e81323ad386b3dabf2468c4f5fc5282e7
280725172401;TMRS;spacesuit;excellent;1b4f2abae97f55afb7ecfb4cc4a475ec7b7dda7f2588d3ef6628f9df1d5666ce
280725172401;UNKN;unknown;unknown;unknown
280725172401;UNKN;unknown;unknown;unknown
280725172401;UNKN;unknown;unknown;unknown
280725172401;UNKN;unknown;unknown;unknown
280725172401;UNKN;unknown;unknown;unknown
280725172401;UNKN;unknown;unknown;unknown
280725172501;CLNM;vehicle;unknown;e6ac5f2ba7a66259718f32b4492ae0169659af0f43198c2b78adbe1901d53096
280725172501;GALXONE;vehicle;killed;c390cd81497ae39ce4015ed6eb41d042b9374f4591eb8fdda8d98a5b9120e8d4
280725172501;GALXONE;spacesuit;excellent;dd71908310656d6e964b8df50aeb93e21d1c241345c4e6321f3d8d807fc66e6a
280725172501;ORBONE;ship;killed;814e5eac53bf071db3e2dea6bc18298df20fa3e50f40912ec0afcc8b59adc20e
280725172501;TMRS;ship;warning;663d2348846ad94dfdc1d2062af35ace6fa177907e288e73881d8e2a9158a3b7
280725172501;TMRS;vehicle;faulty;22b45abff569c555381aa4730bec4d30982638d4e5fdcf77d7b173d80a01f9d4
280725172601;CLNM;satellite;killed;f0e7b7be1b6a8ae240530088f44c75f605bb85215af0bc8cc2b84c4aea232083
280725172601;CLNM;satellite;unknown;7c77df0b0b38338cf9c47fcd4fa6a86c494193c20e9e78e977e4e8a7f07b770b
280725172601;CLNM;satellite;killed;f0e7b7be1b6a8ae240530088f44c75f605bb85215af0bc8cc2b84c4aea232083
280725172601;CLNM;vehicle;unknown;f496b3852c20b0c22110018412ed291d3dd4afee73abd59fd5bb157a3d5245ba
280725172601;ORBONE;ship;unknown;b87aa609431c1bed74ee4a8d40c0bbc6792a732a79b3f47b7b0303012d87533a
280725172601;ORBONE;satellite;unknown;1467ec69d91a3cd9beba9c5c756084c9c5434975a8f636b251ca5e845c12948d
280725172601;ORBONE;vehicle;faulty;6059de28d9558f40eaaaf66d66029b1e2fdecbb16ed5ae87a08a2b67d9b3992e
280725172601;ORBONE;spacesuit;killed;2d655d4438deb2fbc575e5b060b78ccb1198ea59f95aea84d757b77bc0935fda
280725172601;ORBONE;spacesuit;warning;76d68a2628f2ebc9dbe3fbfdb83c57e87384f065353b243546defe3989e04cd4
280725172601;TMRS;spacesuit;unknown;bb4a2022c6a2b5b1e0c8d354660079a71b905fd63d6a9abf682a4e754177eca3
280725172601;TMRS;ship;excellent;5f4fa4d9a8b4dd58aac4692d15c3ef431255d4e3b02a0f843fafbfec3d513899
280725172601;TMRS;ship;warning;f5712d9e551590054d0a4c67e8cdcde732f92ef6c15ffceb98892a92645b3bee
280725172601;TMRS;satellite;faulty;3f7ba5090d93e0674703fc6696f660b7e55eb3207cd8294df5b252f45eb0a42f
280725172601;TMRS;spacesuit;excellent;3507b3d393ade7b5e70610d91084ae612f81cab5b3f8c3d58c602dce258ebfdb
280725172601;TMRS;ship;excellent;5f4fa4d9a8b4dd58aac4692d15c3ef431255d4e3b02a0f843fafbfec3d513899
280725172601;TMRS;ship;excellent;5f4fa4d9a8b4dd58aac4692d15c3ef431255d4e3b02a0f843fafbfec3d513899
280725172601;TMRS;satellite;excellent;29c5c5eb445db6c56054295caf5f2a815d0f1b43ccef6dbae85900b1ff4efd5d
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172601;UNKN;unknown;unknown;unknown
280725172701;CLNM;satellite;faulty;9257918064cb58697ab8095d6fcdb28d6fbfdb515721cee3ea0ed325361a684b
280725172702;CLNM;vehicle;unknown;dad4823be6033b3294832e9b05ec187fede6b764962b673476117213e79894b6
280725172701;CLNM;ship;warning;bb4e9f29a16b17a1a2d9cda90e176440c721816536b4902dd5531dedc9d50659
280725172702;CLNM;ship;excellent;d8ddfe5829b873ce71b386d963875785412138cb38573806d9d1cff5c09bff31
280725172701;CLNM;spacesuit;killed;372eeff73b4a7e2b68e83e2fc6dac51914a21cddf11a8c8eead7e57c26a1d930
280725172701;CLNM;ship;excellent;f1a2d518c73681ff9acc377fb94e9e66d3fd4e1260de286f876611e6c43f1cc4
280725172701;CLNM;ship;unknown;9c9adbfc6300dd6474005fed2e202ebe14e437ad2766b5b4c0380472b2f86dea
280725172701;CLNM;vehicle;good;e8ec110cee8f1b5b5eeb8a75dc20c530fb40e7d7ceff81a601fc02e34d400038
280725172701;CLNM;ship;good;6af056fc1af83f0efc4134741f63da07e2cc1d456b80aa71e8b9328c92c7d474
280725172701;CLNM;satellite;excellent;52c2083785b1c10429baa3526cd9d50bb9f8aafb5d5e376413d6ee86bc722273
280725172701;CLNM;vehicle;good;e8ec110cee8f1b5b5eeb8a75dc20c530fb40e7d7ceff81a601fc02e34d400038
280725172701;GALXONE;ship;warning;92001cb39baab4c046c5a45cbecd5122a3891a7e996c78e8551ec2b150ab353e
280725172701;GALXONE;spacesuit;unknown;2011324926e80c96c20165cc353c9f08cd7b55c88364f7d9d881b0c3dd8aac77
280725172701;GALXONE;ship;faulty;2358fd89fca6f2441e6324aab6b77db1afa19abad4219e19dd0c8bf279f1f9b9
280725172701;GALXONE;satellite;killed;fbcfb27bf1954ae0782718cc924951f192c4ffc1a53471d4932744f4dfc9f06f
280725172702;GALXONE;vehicle;excellent;5b07733eaf14a17d06f4cf194cdbe608ba4a0d4cf24f153f95164390498f61a7
280725172701;GALXONE;satellite;good;2ee39fffee7728a2ae847ad94af4e55854c480718df2469004358fd5301d01e6
280725172701;GALXONE;vehicle;killed;45527b37a6549b86e011db0c1153c2aecf4bdc573f1050bb6e9d40311fb46c28
280725172701;GALXONE;spacesuit;warning;08a6b0ab27faed494b652ce7f56eee64c7eba7db3e7fa9b0479975ba209a906f
280725172701;GALXONE;ship;faulty;2358fd89fca6f2441e6324aab6b77db1afa19abad4219e19dd0c8bf279f1f9b9
280725172702;GALXONE;spacesuit;warning;14802e2174511b5a74cea5c4756c157261eb80d87c38dd7fe6c6cc1fa9e4b9dd
280725172701;GALXONE;vehicle;warning;305f860ff95fa6853628995df17710af141ed9b53fe1a377cb1a70b8d57f8bec
280725172701;GALXONE;satellite;good;2ee39fffee7728a2ae847ad94af4e55854c480718df2469004358fd5301d01e6
280725172701;GALXONE;satellite;killed;fbcfb27bf1954ae0782718cc924951f192c4ffc1a53471d4932744f4dfc9f06f
280725172701;GALXONE;spacesuit;warning;08a6b0ab27faed494b652ce7f56eee64c7eba7db3e7fa9b0479975ba209a906f
280725172701;GALXONE;vehicle;warning;305f860ff95fa6853628995df17710af141ed9b53fe1a377cb1a70b8d57f8bec
280725172701;GALXONE;vehicle;killed;45527b37a6549b86e011db0c1153c2aecf4bdc573f1050bb6e9d40311fb46c28
280725172702;GALXONE;spacesuit;killed;0dca7b7ec7b11a74d6ad861e4f769a4e2abec2fb092f3b051961fd9b594f2e63
280725172702;GALXONE;spacesuit;killed;0dca7b7ec7b11a74d6ad861e4f769a4e2abec2fb092f3b051961fd9b594f2e63
280725172701;GALXONE;satellite;killed;fbcfb27bf1954ae0782718cc924951f192c4ffc1a53471d4932744f4dfc9f06f
280725172701;GALXONE;vehicle;excellent;d67a0d3a7b00409c4e72d6a7b48668046c3379566cd107e7a18e2cf0f3a4c6e6
280725172701;GALXONE;vehicle;faulty;aea83782194b29060dc521184a843c62742f1d452d0e1349051001a499d5f6ad
280725172701;GALXONE;spacesuit;faulty;f76e7ba812918025053a65892f992d0bee0cda06b29747ed0c2a529157f738df
280725172701;ORBONE;ship;excellent;c9066d9d1e693dd5692ff0ca7edd179568bf70fc6daef854db9e76352d725735
280725172701;ORBONE;vehicle;excellent;e5a96bd15c5046846b5091f148c73fe1fdc801db4eb646090e989b9cc6861a2e
280725172701;ORBONE;ship;warning;f220c90a3304b0e54659e37b68564ee41257493eb8f9c00b47f2eba251d4e3b0
280725172701;ORBONE;satellite;faulty;364c77063280a25c4157d8bb551fdf58a9c80a14160776119680d7f8bbe351ab
280725172702;ORBONE;vehicle;killed;caf9916ac00498ace21faff6f82cafffa81a45020418e2ec66b24a946236e8cd
280725172701;ORBONE;satellite;unknown;49f4bca3b00cbf8ea59bb6e9e1a22c9d3129604ef67742a8e2bca02a95e0ec1b
280725172702;ORBONE;ship;killed;61b25d0a4dfbaacf1aaebdedb5704f30544f6b5b50bec70b21cb1b2ae00b9c40
280725172701;ORBONE;ship;warning;f220c90a3304b0e54659e37b68564ee41257493eb8f9c00b47f2eba251d4e3b0
280725172702;ORBONE;ship;excellent;20322915f65e28b826a597087a8cbb2dce1f76934589654ef3be25e31f03ceec
280725172702;ORBONE;spacesuit;faulty;8ea90f7c1b040c90625ac53a91f218c88a7ffdc4a8700ee07f7388091e837cb5
280725172701;ORBONE;vehicle;faulty;3e9df72a24a6d1e866ea4a3f854adf63b81b4cb687145a8deb8532e9016a8385
280725172701;ORBONE;ship;warning;f220c90a3304b0e54659e37b68564ee41257493eb8f9c00b47f2eba251d4e3b0
280725172701;ORBONE;spacesuit;faulty;f9749ade8ab37a968a13a19df8fe79bd7bbc13b02eacbccd72cc3ebafc4a1206
280725172701;ORBONE;vehicle;warning;4793783face2e3540905924cbc90538ee89e8a35fa7d5f7ddd766df091c68547
280725172701;ORBONE;spacesuit;excellent;cdc64afa9c2bf9e4e14707c2d63aea7cbe18f3de2d29cbfa4e691dc52a46e228
280725172701;ORBONE;vehicle;killed;df9606b8dc2c78d0f16687c1c427a1ace8a1759ab8cb210e4f1301788e412235
280725172701;ORBONE;vehicle;excellent;e5a96bd15c5046846b5091f148c73fe1fdc801db4eb646090e989b9cc6861a2e
280725172701;TMRS;spacesuit;good;65f7c319632a469266d5717ef0ee24508c9224360b6b521737214064fb574409
280725172702;TMRS;satellite;unknown;ba251c2d85ad530b4b5c8ccffdb82236f0b48931f22fb47fd967c079ea08bab0
280725172701;TMRS;spacesuit;warning;22dee18cc85e7e1f798f1d74b7b9e9fc58d194e16f4a21c978870214d9fe8712
280725172702;TMRS;vehicle;faulty;324e5d00b4549123ffacada3e51fa007c9cd0f8f17c119fdabf365ace6eb712c
280725172701;TMRS;spacesuit;unknown;5241d0c9f08b68c54ffb920756e58c43af6e86763735f5c2bd19ced21d25c692
280725172701;TMRS;satellite;unknown;082c51a77a1f0dbacec69579e196f183f43dfa8406e8b5530d968eea3cfe28c6
280725172701;TMRS;spacesuit;warning;22dee18cc85e7e1f798f1d74b7b9e9fc58d194e16f4a21c978870214d9fe8712
280725172702;TMRS;spacesuit;excellent;20af9f3a4495b5eb4ae0a26c93eecbf92b98bd640dadb98bfe03a4d85383d142
280725172701;TMRS;vehicle;excellent;d7651aff36a04e002e26b833495750cd2bfb2632d899c15fc02adeb0b09a379f
280725172701;TMRS;spacesuit;killed;d65bf53e17a285e84bb649beebacd500ac09035929134dfb5cf442f16372210f
280725172702;TMRS;spacesuit;good;17d3ab37498eb67a127edb839b29de25d301960a97406d187f731c5c4389db82
280725172701;TMRS;satellite;excellent;aa0b7415ae1345bd5b4ddd47403ca84d113584df8785668ca92663ef4125aa18
280725172701;TMRS;vehicle;faulty;4a0641d908dbe06fc0314215821d2366c35f73b36d64fdfb64c5cf5c679d8208
280725172701;TMRS;satellite;excellent;aa0b7415ae1345bd5b4ddd47403ca84d113584df8785668ca92663ef4125aa18
280725172702;TMRS;vehicle;faulty;324e5d00b4549123ffacada3e51fa007c9cd0f8f17c119fdabf365ace6eb712c
280725172701;TMRS;vehicle;excellent;d7651aff36a04e002e26b833495750cd2bfb2632d899c15fc02adeb0b09a379f
280725172702;TMRS;ship;faulty;702339cee82480231e08aaca3251a8803cca52376dc85d7ae220d3992a496f3c
280725172701;TMRS;vehicle;faulty;4a0641d908dbe06fc0314215821d2366c35f73b36d64fdfb64c5cf5c679d8208
280725172702;TMRS;vehicle;killed;cf97dff17c140859d4a8cd569ab9ba55bebc637806070cafa7f7fcc0fc4a266b
280725172701;TMRS;ship;good;083592e40ade3e2af55f90983df674e92879e1e1be718c518bfb69aec4fa6f72
280725172701;TMRS;ship;warning;962a2947ec676fa2b448955e95f1f355fb0d318a1bb3a6700403483308ecdfaf
280725172701;TMRS;satellite;warning;2da306d73d7581f901875b68ef33481b0a56c77dfcd02c77f431a691fc4bdb86
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172702;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172701;UNKN;unknown;unknown;unknown
280725172802;CLNM;ship;unknown;dcf0dbffe1321a0b894548e670e0fe32aecad4444fe33a88d8e1b4208a8b7ff1
280725172801;GALXONE;satellite;unknown;236b66804ff080e092139305a939026bc3ed7584e98eeac79ce0c6265d116ed9
280725172802;GALXONE;vehicle;killed;11fce413d4b938c657bccfc7eec03ac8d6ea905f054ab3e6ddc367afa3f345be
280725172801;ORBONE;vehicle;excellent;342be4afc7bdceb81465fe74ae022e814c6948b5123ffc178f635529ec956ebc
280725172802;TMRS;spacesuit;good;7ce36984ebe8e187e6c4ba7db80c0eb26ef1a442ee6cf4da5e04b115688964f4
280725172801;TMRS;ship;warning;1030624e511f49e0956f0b79cd5d09c4b7a2e906502523168a4a6b65a4986010
280725172801;TMRS;satellite;good;6a0b4b7c3edec106e611fb7205a5086c3cc302376bd0ad3ec835cb7e6cac6073
280725172802;UNKN;unknown;unknown;unknown
280725172901;CLNM;satellite;faulty;73d8f81124ac0b4f831afc844f96f8e0440abced68c5b66ba32f906a6c8a0008
280725172901;CLNM;ship;faulty;4ce155cd9fb7b1cdf2d6bb1f6a896e20e06820b0793ca977b3db950dd587afea
280725172901;CLNM;satellite;faulty;73d8f81124ac0b4f831afc844f96f8e0440abced68c5b66ba32f906a6c8a0008
280725172901;CLNM;satellite;faulty;73d8f81124ac0b4f831afc844f96f8e0440abced68c5b66ba32f906a6c8a0008
280725172901;CLNM;vehicle;killed;3e16dfb132d6ea9c08515e61684fc25dc9a9f0d1e72f411ce62a6fe38711075b
280725172901;CLNM;spacesuit;killed;bcc41914f7dd9902f553fe5a7f314abb3aab71ea0521dc1f89e64b5a6766cc24
280725172901;CLNM;satellite;killed;2a8adb2800cff0947f5a099e8567ae63a5828f0bb9f919329694544cd359116f
280725172901;CLNM;ship;good;48f9ae672e64a8662f7e30c6bc6b3661fdc5c7a357a718a1b46af6a39727075a
280725172901;GALXONE;spacesuit;faulty;055594a5368332b05e02870d9e06db5c3fa86be53a98547ea4ddac86c6fefa35
280725172901;GALXONE;vehicle;good;3b6a8c8b96f9cd4bee293dd23d9f603b032b3961ae0c2a4e9d14ece14b705729
280725172901;GALXONE;satellite;warning;969b48ce90ea76267e829184b7ef1c6094887809be3f032c8a3a77fccd98222c
280725172901;GALXONE;vehicle;good;3b6a8c8b96f9cd4bee293dd23d9f603b032b3961ae0c2a4e9d14ece14b705729
280725172901;GALXONE;spacesuit;unknown;220cddc2e4054ebdd7e8163c310b3de44e578578c79d4cfb11cb5298320130c4
280725172901;ORBONE;spacesuit;killed;388a3c4e628b6b118cbe8bbf17167d46124da31dde9b4ae2848ba84a219b3f0d
280725172901;ORBONE;spacesuit;unknown;a7fbbd543cfc1ced6c48b513555c9709423326c3b85c7860a2d36f7d1dd8d4ab
280725172901;ORBONE;satellite;unknown;128c7a5fa43377bfd81284e1be944bff270948bff9d990afe339577ddd90b16d
280725172901;ORBONE;ship;faulty;16894cef8efbe7ef43586202d738fb739c1eed2f0aedf8ae09f5a24f2ea056ee
280725172901;ORBONE;ship;faulty;16894cef8efbe7ef43586202d738fb739c1eed2f0aedf8ae09f5a24f2ea056ee
280725172901;TMRS;satellite;unknown;322254d60de3c9b7a79599de88b4f0ddac625e64a00e0eaa440fd9d1776dabf5
280725172901;TMRS;spacesuit;faulty;b8020fe1dabc23d9bcc99ec0087f53b450e665bbe1c5da8857e486dcb961997d
280725172901;UNKN;unknown;unknown;unknown
280725172901;UNKN;unknown;unknown;unknown
